"","date","time_point","session","group","subject","trial","trial.id","choice.nr.within.trial","choice.where","choice.correct","last.choice","previous.correct","any.error.earlier","cup.id","choice.id","error.ny"
"21772",20220826,3,3,"orangs","pini",2,3629,3,3,1,1,"yes","0",1,7258,0
"21773",20220826,3,3,"orangs","pini",2,3629,3,3,1,2,"yes","0",2,7258,0
"21777",20220826,3,3,"orangs","pini",3,3630,2,2,1,1,"yes","0",3,7259,0
"21779",20220826,3,3,"orangs","pini",3,3630,3,1,1,2,"yes","0",2,7260,0
"21780",20220826,3,3,"orangs","pini",3,3630,3,1,1,1,"yes","0",3,7260,0
"21783",20220826,3,3,"orangs","pini",4,3631,2,1,1,1,"yes","0",3,7261,0
"21784",20220826,3,3,"orangs","pini",4,3631,3,2,1,2,"yes","0",1,7262,0
"21786",20220826,3,3,"orangs","pini",4,3631,3,2,1,1,"yes","0",3,7262,0
"21787",20220826,3,3,"orangs","pini",5,3632,2,2,1,1,"yes","0",1,7263,0
"21790",20220826,3,3,"orangs","pini",5,3632,3,3,1,1,"yes","0",1,7264,0
"21791",20220826,3,3,"orangs","pini",5,3632,3,3,1,2,"yes","0",2,7264,0
"21795",20220826,3,3,"orangs","pini",6,3633,2,2,1,1,"yes","0",3,7265,0
"21797",20220826,3,3,"orangs","pini",6,3633,3,1,1,2,"yes","0",2,7266,0
"21798",20220826,3,3,"orangs","pini",6,3633,3,1,1,1,"yes","0",3,7266,0
"21800",20220826,3,3,"orangs","pini",7,3634,2,1,1,1,"yes","0",2,7267,0
"21802",20220826,3,3,"orangs","pini",7,3634,3,3,1,2,"yes","0",1,7268,0
"21803",20220826,3,3,"orangs","pini",7,3634,3,3,1,1,"yes","0",2,7268,0
"21807",20220826,3,3,"orangs","pini",8,3635,2,2,1,1,"yes","0",3,7269,0
"21809",20220826,3,3,"orangs","pini",8,3635,3,1,1,2,"yes","0",2,7270,0
"21810",20220826,3,3,"orangs","pini",8,3635,3,1,1,1,"yes","0",3,7270,0
"21813",20220826,3,3,"orangs","pini",9,3636,2,2,1,1,"yes","0",3,7271,0
"21815",20220826,3,3,"orangs","pini",9,3636,3,1,1,2,"yes","0",2,7272,0
"21816",20220826,3,3,"orangs","pini",9,3636,3,1,1,1,"yes","0",3,7272,0
"21819",20220826,3,3,"orangs","pini",10,3637,2,2,1,1,"yes","0",3,7273,0
"21821",20220826,3,3,"orangs","pini",10,3637,3,1,1,2,"yes","0",2,7274,0
"21822",20220826,3,3,"orangs","pini",10,3637,3,1,1,1,"yes","0",3,7274,0
"21825",20220826,3,3,"orangs","pini",11,3638,2,2,1,1,"yes","0",3,7275,0
"21827",20220826,3,3,"orangs","pini",11,3638,3,1,1,2,"yes","0",2,7276,0
"21828",20220826,3,3,"orangs","pini",11,3638,3,1,1,1,"yes","0",3,7276,0
"21830",20220826,3,3,"orangs","pini",12,3639,2,3,1,1,"yes","0",2,7277,0
"21833",20220826,3,3,"orangs","pini",12,3639,3,1,1,1,"yes","0",2,7278,0
"21834",20220826,3,3,"orangs","pini",12,3639,3,1,1,2,"yes","0",3,7278,0
"21836",20220826,3,3,"orangs","bimbo",1,3640,2,3,1,1,"yes","0",2,7279,0
"21839",20220826,3,3,"orangs","bimbo",1,3640,3,2,0,1,"yes","0",2,7280,1
"21840",20220826,3,3,"orangs","bimbo",1,3640,3,2,0,2,"yes","0",3,7280,0
"21841",20221209,5,3,"orangs","pini",1,3641,2,3,1,1,"yes","0",1,7281,0
"21844",20221209,5,3,"orangs","pini",1,3641,3,2,1,1,"yes","0",1,7282,0
"21846",20221209,5,3,"orangs","pini",1,3641,3,2,1,2,"yes","0",3,7282,0
"21848",20221209,5,3,"orangs","pini",2,3642,2,1,1,1,"yes","0",2,7283,0
"21850",20221209,5,3,"orangs","pini",2,3642,3,3,1,2,"yes","0",1,7284,0
"21851",20221209,5,3,"orangs","pini",2,3642,3,3,1,1,"yes","0",2,7284,0
"21854",20221209,5,3,"orangs","pini",3,3643,2,1,1,1,"yes","0",2,7285,0
"21856",20221209,5,3,"orangs","pini",3,3643,3,3,1,2,"yes","0",1,7286,0
"21857",20221209,5,3,"orangs","pini",3,3643,3,3,1,1,"yes","0",2,7286,0
"21860",20221209,5,3,"orangs","pini",4,3644,2,1,1,1,"yes","0",2,7287,0
"21862",20221209,5,3,"orangs","pini",4,3644,3,3,1,2,"yes","0",1,7288,0
"21863",20221209,5,3,"orangs","pini",4,3644,3,3,1,1,"yes","0",2,7288,0
"21865",20221209,5,3,"orangs","pini",5,3645,2,2,1,1,"yes","0",1,7289,0
"21868",20221209,5,3,"orangs","pini",5,3645,3,3,1,1,"yes","0",1,7290,0
"21869",20221209,5,3,"orangs","pini",5,3645,3,3,1,2,"yes","0",2,7290,0
"21871",20221209,5,3,"orangs","pini",6,3646,2,2,1,1,"yes","0",1,7291,0
"21874",20221209,5,3,"orangs","pini",6,3646,3,3,1,1,"yes","0",1,7292,0
"21875",20221209,5,3,"orangs","pini",6,3646,3,3,1,2,"yes","0",2,7292,0
"21879",20221209,5,3,"orangs","raja",1,3647,2,2,1,1,"yes","0",3,7293,0
"21881",20221209,5,3,"orangs","raja",1,3647,3,1,1,2,"yes","0",2,7294,0
"21882",20221209,5,3,"orangs","raja",1,3647,3,1,1,1,"yes","0",3,7294,0
"21885",20221209,5,3,"orangs","raja",2,3648,2,2,1,1,"yes","0",3,7295,0
"21887",20221209,5,3,"orangs","raja",2,3648,3,1,1,2,"yes","0",2,7296,0
"21888",20221209,5,3,"orangs","raja",2,3648,3,1,1,1,"yes","0",3,7296,0
"21891",20221209,5,3,"orangs","raja",3,3649,2,2,1,1,"yes","0",3,7297,0
"21893",20221209,5,3,"orangs","raja",3,3649,3,1,1,2,"yes","0",2,7298,0
"21894",20221209,5,3,"orangs","raja",3,3649,3,1,1,1,"yes","0",3,7298,0
"21896",20221209,5,3,"orangs","raja",4,3650,2,3,1,1,"yes","0",2,7299,0
"21899",20221209,5,3,"orangs","raja",4,3650,3,1,1,1,"yes","0",2,7300,0
"21900",20221209,5,3,"orangs","raja",4,3650,3,1,1,2,"yes","0",3,7300,0
"21902",20221209,5,3,"orangs","raja",5,3651,2,1,1,1,"yes","0",2,7301,0
"21904",20221209,5,3,"orangs","raja",5,3651,3,3,1,2,"yes","0",1,7302,0
"21905",20221209,5,3,"orangs","raja",5,3651,3,3,1,1,"yes","0",2,7302,0
"21907",20221209,5,3,"orangs","raja",6,3652,2,2,1,1,"yes","0",1,7303,0
"21910",20221209,5,3,"orangs","raja",6,3652,3,3,1,1,"yes","0",1,7304,0
"21911",20221209,5,3,"orangs","raja",6,3652,3,3,1,2,"yes","0",2,7304,0
"21913",20221209,5,3,"orangs","raja",7,3653,2,2,1,1,"yes","0",1,7305,0
"21916",20221209,5,3,"orangs","raja",7,3653,3,3,1,1,"yes","0",1,7306,0
"21917",20221209,5,3,"orangs","raja",7,3653,3,3,1,2,"yes","0",2,7306,0
"21919",20221209,5,3,"orangs","dokana",1,3654,2,3,1,1,"yes","0",1,7307,0
"21922",20221209,5,3,"orangs","dokana",1,3654,3,2,1,1,"yes","0",1,7308,0
"21924",20221209,5,3,"orangs","dokana",1,3654,3,2,1,2,"yes","0",3,7308,0
"21925",20221209,5,3,"orangs","dokana",2,3655,2,2,1,1,"yes","0",1,7309,0
"21928",20221209,5,3,"orangs","dokana",2,3655,3,3,1,1,"yes","0",1,7310,0
"21929",20221209,5,3,"orangs","dokana",2,3655,3,3,1,2,"yes","0",2,7310,0
"21932",20221209,5,3,"orangs","dokana",3,3656,2,1,1,1,"yes","0",2,7311,0
"21934",20221209,5,3,"orangs","dokana",3,3656,3,3,1,2,"yes","0",1,7312,0
"21935",20221209,5,3,"orangs","dokana",3,3656,3,3,1,1,"yes","0",2,7312,0
"21939",20221209,5,3,"orangs","dokana",4,3657,2,1,1,1,"yes","0",3,7313,0
"21940",20221209,5,3,"orangs","dokana",4,3657,3,2,1,2,"yes","0",1,7314,0
"21942",20221209,5,3,"orangs","dokana",4,3657,3,2,1,1,"yes","0",3,7314,0
"21945",20221209,5,3,"orangs","dokana",5,3658,2,1,1,1,"yes","0",3,7315,0
"21946",20221209,5,3,"orangs","dokana",5,3658,3,2,1,2,"yes","0",1,7316,0
"21948",20221209,5,3,"orangs","dokana",5,3658,3,2,1,1,"yes","0",3,7316,0
"21950",20221209,5,3,"orangs","dokana",6,3659,2,1,1,1,"yes","0",2,7317,0
"21952",20221209,5,3,"orangs","dokana",6,3659,3,3,1,2,"yes","0",1,7318,0
"21953",20221209,5,3,"orangs","dokana",6,3659,3,3,1,1,"yes","0",2,7318,0
"21956",20221209,5,3,"orangs","dokana",7,3660,2,3,1,1,"yes","0",2,7319,0
"21959",20221209,5,3,"orangs","dokana",7,3660,3,1,1,1,"yes","0",2,7320,0
"21960",20221209,5,3,"orangs","dokana",7,3660,3,1,1,2,"yes","0",3,7320,0
"21962",20221209,5,3,"orangs","dokana",8,3661,2,3,1,1,"yes","0",2,7321,0
"21965",20221209,5,3,"orangs","dokana",8,3661,3,1,1,1,"yes","0",2,7322,0
"21966",20221209,5,3,"orangs","dokana",8,3661,3,1,1,2,"yes","0",3,7322,0
"21969",20221209,5,3,"orangs","dokana",9,3662,2,2,1,1,"yes","0",3,7323,0
"21971",20221209,5,3,"orangs","dokana",9,3662,3,1,1,2,"yes","0",2,7324,0
"21972",20221209,5,3,"orangs","dokana",9,3662,3,1,1,1,"yes","0",3,7324,0
"21975",20221209,5,3,"orangs","dokana",10,3663,2,2,1,1,"yes","0",3,7325,0
"21977",20221209,5,3,"orangs","dokana",10,3663,3,1,1,2,"yes","0",2,7326,0
"21978",20221209,5,3,"orangs","dokana",10,3663,3,1,1,1,"yes","0",3,7326,0
"21979",20221209,5,3,"orangs","dokana",11,3664,2,2,1,1,"yes","0",1,7327,0
"21982",20221209,5,3,"orangs","dokana",11,3664,3,3,1,1,"yes","0",1,7328,0
"21983",20221209,5,3,"orangs","dokana",11,3664,3,3,1,2,"yes","0",2,7328,0
"21987",20221209,5,3,"orangs","dokana",12,3665,2,1,1,1,"yes","0",3,7329,0
"21988",20221209,5,3,"orangs","dokana",12,3665,3,2,1,2,"yes","0",1,7330,0
"21990",20221209,5,3,"orangs","dokana",12,3665,3,2,1,1,"yes","0",3,7330,0
"21992",20221209,5,3,"orangs","padana",1,3666,2,1,1,1,"yes","0",2,7331,0
"21994",20221209,5,3,"orangs","padana",1,3666,3,3,1,2,"yes","0",1,7332,0
"21995",20221209,5,3,"orangs","padana",1,3666,3,3,1,1,"yes","0",2,7332,0
"21999",20221209,5,3,"orangs","padana",2,3667,2,2,1,1,"yes","0",3,7333,0
"22001",20221209,5,3,"orangs","padana",2,3667,3,1,1,2,"yes","0",2,7334,0
"22002",20221209,5,3,"orangs","padana",2,3667,3,1,1,1,"yes","0",3,7334,0
"22004",20221209,5,3,"orangs","padana",3,3668,2,1,1,1,"yes","0",2,7335,0
"22006",20221209,5,3,"orangs","padana",3,3668,3,3,1,2,"yes","0",1,7336,0
"22007",20221209,5,3,"orangs","padana",3,3668,3,3,1,1,"yes","0",2,7336,0
"22010",20221209,5,3,"orangs","padana",4,3669,2,1,1,1,"yes","0",2,7337,0
"22012",20221209,5,3,"orangs","padana",4,3669,3,3,1,2,"yes","0",1,7338,0
"22013",20221209,5,3,"orangs","padana",4,3669,3,3,1,1,"yes","0",2,7338,0
"22017",20221209,5,3,"orangs","padana",5,3670,2,2,1,1,"yes","0",3,7339,0
"22019",20221209,5,3,"orangs","padana",5,3670,3,1,1,2,"yes","0",2,7340,0
"22020",20221209,5,3,"orangs","padana",5,3670,3,1,1,1,"yes","0",3,7340,0
"22023",20221209,5,3,"orangs","padana",6,3671,2,2,1,1,"yes","0",3,7341,0
"22025",20221209,5,3,"orangs","padana",6,3671,3,1,1,2,"yes","0",2,7342,0
"22026",20221209,5,3,"orangs","padana",6,3671,3,1,1,1,"yes","0",3,7342,0
"22027",20221209,5,3,"orangs","sari",1,3672,2,2,1,1,"yes","0",1,7343,0
"22030",20221209,5,3,"orangs","sari",1,3672,3,2,0,1,"yes","0",1,7344,0
"22031",20221209,5,3,"orangs","sari",1,3672,3,2,0,2,"yes","0",2,7344,1
"22033",20221209,5,3,"orangs","sari",2,3673,2,2,1,1,"yes","0",1,7345,0
"22036",20221209,5,3,"orangs","sari",2,3673,3,3,1,1,"yes","0",1,7346,0
"22037",20221209,5,3,"orangs","sari",2,3673,3,3,1,2,"yes","0",2,7346,0
"22039",20221209,5,3,"orangs","sari",3,3674,2,2,1,1,"yes","0",1,7347,0
"22042",20221209,5,3,"orangs","sari",3,3674,3,3,1,1,"yes","0",1,7348,0
"22043",20221209,5,3,"orangs","sari",3,3674,3,3,1,2,"yes","0",2,7348,0
"22045",20221209,5,3,"orangs","sari",4,3675,2,2,1,1,"yes","0",1,7349,0
"22048",20221209,5,3,"orangs","sari",4,3675,3,2,0,1,"yes","0",1,7350,0
"22049",20221209,5,3,"orangs","sari",4,3675,3,2,0,2,"yes","0",2,7350,1
"22052",20221209,5,3,"orangs","sari",5,3676,2,1,1,1,"yes","0",2,7351,0
"22054",20221209,5,3,"orangs","sari",5,3676,3,2,0,2,"yes","0",1,7352,0
"22055",20221209,5,3,"orangs","sari",5,3676,3,2,0,1,"yes","0",2,7352,1
"22059",20221209,5,3,"orangs","sari",6,3677,2,2,1,1,"yes","0",3,7353,0
"22061",20221209,5,3,"orangs","sari",6,3677,3,3,0,2,"yes","0",2,7354,0
"22062",20221209,5,3,"orangs","sari",6,3677,3,3,0,1,"yes","0",3,7354,1
"22065",20221209,5,3,"orangs","bimbo",1,3678,2,2,1,1,"yes","0",3,7355,0
"22067",20221209,5,3,"orangs","bimbo",1,3678,3,1,1,2,"yes","0",2,7356,0
"22068",20221209,5,3,"orangs","bimbo",1,3678,3,1,1,1,"yes","0",3,7356,0
"22070",20221209,5,3,"orangs","bimbo",2,3679,2,3,1,1,"yes","0",2,7357,0
"22073",20221209,5,3,"orangs","bimbo",2,3679,3,1,1,1,"yes","0",2,7358,0
"22074",20221209,5,3,"orangs","bimbo",2,3679,3,1,1,2,"yes","0",3,7358,0
"22076",20221209,5,3,"orangs","bimbo",3,3680,2,3,1,1,"yes","0",2,7359,0
"22079",20221209,5,3,"orangs","bimbo",3,3680,3,1,1,1,"yes","0",2,7360,0
"22080",20221209,5,3,"orangs","bimbo",3,3680,3,1,1,2,"yes","0",3,7360,0
"22082",20221209,5,3,"orangs","bimbo",4,3681,2,3,1,1,"yes","0",2,7361,0
"22085",20221209,5,3,"orangs","bimbo",4,3681,3,1,1,1,"yes","0",2,7362,0
"22086",20221209,5,3,"orangs","bimbo",4,3681,3,1,1,2,"yes","0",3,7362,0
"22087",20221209,5,3,"orangs","bimbo",5,3682,2,3,1,1,"yes","0",1,7363,0
"22090",20221209,5,3,"orangs","bimbo",5,3682,3,2,1,1,"yes","0",1,7364,0
"22092",20221209,5,3,"orangs","bimbo",5,3682,3,2,1,2,"yes","0",3,7364,0
"22095",20221209,5,3,"orangs","bimbo",6,3683,2,1,1,1,"yes","0",3,7365,0
"22096",20221209,5,3,"orangs","bimbo",6,3683,3,2,1,2,"yes","0",1,7366,0
"22098",20221209,5,3,"orangs","bimbo",6,3683,3,2,1,1,"yes","0",3,7366,0
"22101",20221209,5,3,"orangs","bimbo",7,3684,2,2,1,1,"yes","0",3,7367,0
"22103",20221209,5,3,"orangs","bimbo",7,3684,3,1,1,2,"yes","0",2,7368,0
"22104",20221209,5,3,"orangs","bimbo",7,3684,3,1,1,1,"yes","0",3,7368,0
"22107",20221209,5,3,"orangs","bimbo",8,3685,2,2,1,1,"yes","0",3,7369,0
"22109",20221209,5,3,"orangs","bimbo",8,3685,3,1,1,2,"yes","0",2,7370,0
"22110",20221209,5,3,"orangs","bimbo",8,3685,3,1,1,1,"yes","0",3,7370,0
"22111",20221209,5,3,"orangs","bimbo",9,3686,2,2,1,1,"yes","0",1,7371,0
"22114",20221209,5,3,"orangs","bimbo",9,3686,3,3,1,1,"yes","0",1,7372,0
"22115",20221209,5,3,"orangs","bimbo",9,3686,3,3,1,2,"yes","0",2,7372,0
"22118",20221209,5,3,"orangs","bimbo",10,3687,2,1,1,1,"yes","0",2,7373,0
"22120",20221209,5,3,"orangs","bimbo",10,3687,3,3,1,2,"yes","0",1,7374,0
"22121",20221209,5,3,"orangs","bimbo",10,3687,3,3,1,1,"yes","0",2,7374,0
"22125",20221209,5,3,"orangs","bimbo",11,3688,2,2,1,1,"yes","0",3,7375,0
"22127",20221209,5,3,"orangs","bimbo",11,3688,3,1,1,2,"yes","0",2,7376,0
"22128",20221209,5,3,"orangs","bimbo",11,3688,3,1,1,1,"yes","0",3,7376,0
"22131",20221209,5,3,"orangs","bimbo",12,3689,2,2,1,1,"yes","0",3,7377,0
"22133",20221209,5,3,"orangs","bimbo",12,3689,3,1,1,2,"yes","0",2,7378,0
"22134",20221209,5,3,"orangs","bimbo",12,3689,3,1,1,1,"yes","0",3,7378,0
"22137",20230212,6,3,"orangs","dokana",1,3690,2,1,1,1,"yes","0",3,7379,0
"22138",20230212,6,3,"orangs","dokana",1,3690,3,2,1,2,"yes","0",1,7380,0
"22140",20230212,6,3,"orangs","dokana",1,3690,3,2,1,1,"yes","0",3,7380,0
"22142",20230212,6,3,"orangs","dokana",2,3691,2,3,1,1,"yes","0",2,7381,0
"22145",20230212,6,3,"orangs","dokana",2,3691,3,1,1,1,"yes","0",2,7382,0
"22146",20230212,6,3,"orangs","dokana",2,3691,3,1,1,2,"yes","0",3,7382,0
"22149",20230212,6,3,"orangs","dokana",3,3692,2,2,1,1,"yes","0",3,7383,0
"22151",20230212,6,3,"orangs","dokana",3,3692,3,1,1,2,"yes","0",2,7384,0
"22152",20230212,6,3,"orangs","dokana",3,3692,3,1,1,1,"yes","0",3,7384,0
"22154",20230212,6,3,"orangs","dokana",4,3693,2,3,1,1,"yes","0",2,7385,0
"22157",20230212,6,3,"orangs","dokana",4,3693,3,1,1,1,"yes","0",2,7386,0
"22158",20230212,6,3,"orangs","dokana",4,3693,3,1,1,2,"yes","0",3,7386,0
"22159",20230212,6,3,"orangs","dokana",5,3694,2,3,1,1,"yes","0",1,7387,0
"22162",20230212,6,3,"orangs","dokana",5,3694,3,2,1,1,"yes","0",1,7388,0
"22164",20230212,6,3,"orangs","dokana",5,3694,3,2,1,2,"yes","0",3,7388,0
"22167",20230212,6,3,"orangs","dokana",6,3695,2,2,1,1,"yes","0",3,7389,0
"22169",20230212,6,3,"orangs","dokana",6,3695,3,1,1,2,"yes","0",2,7390,0
"22170",20230212,6,3,"orangs","dokana",6,3695,3,1,1,1,"yes","0",3,7390,0
"22171",20230212,6,3,"orangs","dokana",7,3696,2,3,1,1,"yes","0",1,7391,0
"22174",20230212,6,3,"orangs","dokana",7,3696,3,2,1,1,"yes","0",1,7392,0
"22176",20230212,6,3,"orangs","dokana",7,3696,3,2,1,2,"yes","0",3,7392,0
"22178",20230212,6,3,"orangs","dokana",8,3697,2,3,1,1,"yes","0",2,7393,0
"22181",20230212,6,3,"orangs","dokana",8,3697,3,1,1,1,"yes","0",2,7394,0
"22182",20230212,6,3,"orangs","dokana",8,3697,3,1,1,2,"yes","0",3,7394,0
"22183",20230212,6,3,"orangs","dokana",9,3698,2,2,1,1,"yes","0",1,7395,0
"22186",20230212,6,3,"orangs","dokana",9,3698,3,3,1,1,"yes","0",1,7396,0
"22187",20230212,6,3,"orangs","dokana",9,3698,3,3,1,2,"yes","0",2,7396,0
"22189",20230212,6,3,"orangs","dokana",10,3699,2,3,1,1,"yes","0",1,7397,0
"22192",20230212,6,3,"orangs","dokana",10,3699,3,2,1,1,"yes","0",1,7398,0
"22194",20230212,6,3,"orangs","dokana",10,3699,3,2,1,2,"yes","0",3,7398,0
"22195",20230212,6,3,"orangs","dokana",11,3700,2,3,1,1,"yes","0",1,7399,0
"22198",20230212,6,3,"orangs","dokana",11,3700,3,2,1,1,"yes","0",1,7400,0
"22200",20230212,6,3,"orangs","dokana",11,3700,3,2,1,2,"yes","0",3,7400,0
"22203",20230212,6,3,"orangs","dokana",12,3701,2,2,1,1,"yes","0",3,7401,0
"22205",20230212,6,3,"orangs","dokana",12,3701,3,1,1,2,"yes","0",2,7402,0
"22206",20230212,6,3,"orangs","dokana",12,3701,3,1,1,1,"yes","0",3,7402,0
"22209",20230212,6,3,"orangs","padana",1,3702,2,2,1,1,"yes","0",3,7403,0
"22211",20230212,6,3,"orangs","padana",1,3702,3,1,1,2,"yes","0",2,7404,0
"22212",20230212,6,3,"orangs","padana",1,3702,3,1,1,1,"yes","0",3,7404,0
"22214",20230212,6,3,"orangs","padana",2,3703,2,1,1,1,"yes","0",2,7405,0
"22216",20230212,6,3,"orangs","padana",2,3703,3,3,1,2,"yes","0",1,7406,0
"22217",20230212,6,3,"orangs","padana",2,3703,3,3,1,1,"yes","0",2,7406,0
"22221",20230212,6,3,"orangs","padana",3,3704,2,2,1,1,"yes","0",3,7407,0
"22223",20230212,6,3,"orangs","padana",3,3704,3,1,1,2,"yes","0",2,7408,0
"22224",20230212,6,3,"orangs","padana",3,3704,3,1,1,1,"yes","0",3,7408,0
"22226",20230212,6,3,"orangs","padana",4,3705,2,1,1,1,"yes","0",2,7409,0
"22228",20230212,6,3,"orangs","padana",4,3705,3,3,1,2,"yes","0",1,7410,0
"22229",20230212,6,3,"orangs","padana",4,3705,3,3,1,1,"yes","0",2,7410,0
"22232",20230212,6,3,"orangs","padana",5,3706,2,1,1,1,"yes","0",2,7411,0
"22234",20230212,6,3,"orangs","padana",5,3706,3,3,1,2,"yes","0",1,7412,0
"22235",20230212,6,3,"orangs","padana",5,3706,3,3,1,1,"yes","0",2,7412,0
"22239",20230212,6,3,"orangs","padana",6,3707,2,1,1,1,"yes","0",3,7413,0
"22240",20230212,6,3,"orangs","padana",6,3707,3,2,1,2,"yes","0",1,7414,0
"22242",20230212,6,3,"orangs","padana",6,3707,3,2,1,1,"yes","0",3,7414,0
"22245",20230212,6,3,"orangs","padana",7,3708,2,2,1,1,"yes","0",3,7415,0
"22247",20230212,6,3,"orangs","padana",7,3708,3,1,1,2,"yes","0",2,7416,0
"22248",20230212,6,3,"orangs","padana",7,3708,3,1,1,1,"yes","0",3,7416,0
"22251",20230212,6,3,"orangs","padana",8,3709,2,2,1,1,"yes","0",3,7417,0
"22253",20230212,6,3,"orangs","padana",8,3709,3,1,1,2,"yes","0",2,7418,0
"22254",20230212,6,3,"orangs","padana",8,3709,3,1,1,1,"yes","0",3,7418,0
"22256",20230212,6,3,"orangs","padana",9,3710,2,3,1,1,"yes","0",2,7419,0
"22259",20230212,6,3,"orangs","padana",9,3710,3,1,1,1,"yes","0",2,7420,0
"22260",20230212,6,3,"orangs","padana",9,3710,3,1,1,2,"yes","0",3,7420,0
"22263",20230212,6,3,"orangs","padana",10,3711,2,2,1,1,"yes","0",3,7421,0
"22265",20230212,6,3,"orangs","padana",10,3711,3,1,1,2,"yes","0",2,7422,0
"22266",20230212,6,3,"orangs","padana",10,3711,3,1,1,1,"yes","0",3,7422,0
"22269",20230212,6,3,"orangs","padana",11,3712,2,2,1,1,"yes","0",3,7423,0
"22271",20230212,6,3,"orangs","padana",11,3712,3,1,1,2,"yes","0",2,7424,0
"22272",20230212,6,3,"orangs","padana",11,3712,3,1,1,1,"yes","0",3,7424,0
"22274",20230212,6,3,"orangs","padana",12,3713,2,3,1,1,"yes","0",2,7425,0
"22277",20230212,6,3,"orangs","padana",12,3713,3,1,1,1,"yes","0",2,7426,0
"22278",20230212,6,3,"orangs","padana",12,3713,3,1,1,2,"yes","0",3,7426,0
"22281",20230212,6,3,"orangs","sari",1,3714,2,1,1,1,"yes","0",3,7427,0
"22282",20230212,6,3,"orangs","sari",1,3714,3,1,0,2,"yes","0",1,7428,1
"22284",20230212,6,3,"orangs","sari",1,3714,3,1,0,1,"yes","0",3,7428,0
"22286",20230212,6,3,"orangs","sari",2,3715,2,2,0,1,"yes","0",2,7429,1
"22289",20230212,6,3,"orangs","sari",2,3715,3,3,1,2,"no","1",2,7430,0
"22291",20230212,6,3,"orangs","sari",3,3716,2,2,1,1,"yes","0",1,7431,0
"22294",20230212,6,3,"orangs","sari",3,3716,3,2,0,1,"yes","0",1,7432,0
"22295",20230212,6,3,"orangs","sari",3,3716,3,2,0,2,"yes","0",2,7432,1
"22297",20230212,6,3,"orangs","sari",4,3717,2,2,1,1,"yes","0",1,7433,0
"22300",20230212,6,3,"orangs","sari",4,3717,3,3,1,1,"yes","0",1,7434,0
"22301",20230212,6,3,"orangs","sari",4,3717,3,3,1,2,"yes","0",2,7434,0
"22305",20230212,6,3,"orangs","sari",5,3718,2,1,1,1,"yes","0",3,7435,0
"22306",20230212,6,3,"orangs","sari",5,3718,3,2,1,2,"yes","0",1,7436,0
"22308",20230212,6,3,"orangs","sari",5,3718,3,2,1,1,"yes","0",3,7436,0
"22311",20230212,6,3,"orangs","raja",1,3719,2,2,1,1,"yes","0",3,7437,0
"22313",20230212,6,3,"orangs","raja",1,3719,3,1,1,2,"yes","0",2,7438,0
"22314",20230212,6,3,"orangs","raja",1,3719,3,1,1,1,"yes","0",3,7438,0
"22315",20230212,6,3,"orangs","raja",2,3720,2,2,1,1,"yes","0",1,7439,0
"22318",20230212,6,3,"orangs","raja",2,3720,3,3,1,1,"yes","0",1,7440,0
"22319",20230212,6,3,"orangs","raja",2,3720,3,3,1,2,"yes","0",2,7440,0
"22322",20230212,6,3,"orangs","raja",3,3721,2,1,1,1,"yes","0",2,7441,0
"22324",20230212,6,3,"orangs","raja",3,3721,3,3,1,2,"yes","0",1,7442,0
"22325",20230212,6,3,"orangs","raja",3,3721,3,3,1,1,"yes","0",2,7442,0
"22329",20230212,6,3,"orangs","raja",4,3722,2,2,1,1,"yes","0",3,7443,0
"22331",20230212,6,3,"orangs","raja",4,3722,3,1,1,2,"yes","0",2,7444,0
"22332",20230212,6,3,"orangs","raja",4,3722,3,1,1,1,"yes","0",3,7444,0
"22335",20230212,6,3,"orangs","raja",5,3723,2,2,1,1,"yes","0",3,7445,0
"22337",20230212,6,3,"orangs","raja",5,3723,3,1,1,2,"yes","0",2,7446,0
"22338",20230212,6,3,"orangs","raja",5,3723,3,1,1,1,"yes","0",3,7446,0
"22340",20230212,6,3,"orangs","raja",6,3724,2,1,1,1,"yes","0",2,7447,0
"22342",20230212,6,3,"orangs","raja",6,3724,3,3,1,2,"yes","0",1,7448,0
"22343",20230212,6,3,"orangs","raja",6,3724,3,3,1,1,"yes","0",2,7448,0
"22347",20230212,6,3,"orangs","raja",7,3725,2,2,1,1,"yes","0",3,7449,0
"22349",20230212,6,3,"orangs","raja",7,3725,3,1,1,2,"yes","0",2,7450,0
"22350",20230212,6,3,"orangs","raja",7,3725,3,1,1,1,"yes","0",3,7450,0
"22352",20230212,6,3,"orangs","bimbo",1,3726,2,2,0,1,"yes","0",2,7451,1
"22355",20230212,6,3,"orangs","bimbo",1,3726,3,3,1,2,"no","1",2,7452,0
"22358",20230212,6,3,"orangs","pini",1,3727,2,3,1,1,"yes","0",2,7453,0
"22361",20230212,6,3,"orangs","pini",1,3727,3,1,1,1,"yes","0",2,7454,0
"22362",20230212,6,3,"orangs","pini",1,3727,3,1,1,2,"yes","0",3,7454,0
"22364",20230212,6,3,"orangs","pini",2,3728,2,3,1,1,"yes","0",2,7455,0
"22367",20230212,6,3,"orangs","pini",2,3728,3,1,1,1,"yes","0",2,7456,0
"22368",20230212,6,3,"orangs","pini",2,3728,3,1,1,2,"yes","0",3,7456,0
"22370",20230212,6,3,"orangs","pini",3,3729,2,3,1,1,"yes","0",2,7457,0
"22373",20230212,6,3,"orangs","pini",3,3729,3,1,1,1,"yes","0",2,7458,0
